###### Running part 1: SGD with batch size 32 ######
Epoch:  1 , loss =  0.5682076811790466 , accuracy =  0.8182500004768372
Epoch:  2 , loss =  0.06243569031357765 , accuracy =  0.9802333116531372
Epoch:  3 , loss =  0.05827602371573448 , accuracy =  0.981333315372467
Epoch:  4 , loss =  0.060268569737672806 , accuracy =  0.9803166389465332
Epoch:  5 , loss =  0.06104905158281326 , accuracy =  0.9809166789054871
Epoch:  6 , loss =  0.060460563749074936 , accuracy =  0.980733335018158
ADAGRAD: run no. =  4 , batch size =  128  convergence time =  7.877198696136475
ADAGRAD: run no. =  4 , batch size =  128 , test loss =  0.03636215999722481 , test accuracy =  0.9879000186920166
###### Running part 2: ADAM with batch size  128  ######
Epoch:  1 , loss =  0.033966559916734695 , accuracy =  0.9893500208854675
Epoch:  2 , loss =  0.034707508981227875 , accuracy =  0.9888666868209839
Epoch:  3 , loss =  0.035615455359220505 , accuracy =  0.9888666868209839
Epoch:  4 , loss =  0.0330074168741703 , accuracy =  0.989633321762085
Epoch:  5 , loss =  0.03347148001194 , accuracy =  0.9890000224113464
Epoch:  6 , loss =  0.03315810114145279 , accuracy =  0.9897666573524475
Epoch:  7 , loss =  0.032897330820560455 , accuracy =  0.989633321762085
Epoch:  8 , loss =  0.03270686790347099 , accuracy =  0.9893333315849304
ADAM: run no. =  4 , batch size =  128  convergence time =  10.646150350570679
ADAM: run no. =  4 , batch size =  128 , test loss =  0.03759132698178291 , test accuracy =  0.9898999929428101
###### RUN NUMBER  5  ######
###### Running part 2: SGD with batch size  32  ######
Epoch:  1 , loss =  0.042116835713386536 , accuracy =  0.98621666431427
Epoch:  2 , loss =  0.04494526609778404 , accuracy =  0.9851999878883362
Epoch:  3 , loss =  0.045421674847602844 , accuracy =  0.9849833250045776
Epoch:  4 , loss =  0.042539265006780624 , accuracy =  0.985450029373169
SGD: run no. =  5 , batch size =  32  convergence time =  12.579176187515259
SGD: run no. =  5 , batch size =  32 , test loss =  0.027535712346434593 , test accuracy =  0.9901000261306763
###### Running part 2: ADAGRAD with batch size  32  ######
Epoch:  1 , loss =  0.06078963726758957 , accuracy =  0.980816662311554
Epoch:  2 , loss =  0.0610787533223629 , accuracy =  0.9805166721343994
Epoch:  3 , loss =  0.0627317726612091 , accuracy =  0.9799000024795532
Epoch:  4 , loss =  0.06150953471660614 , accuracy =  0.9796833395957947
ADAGRAD: run no. =  5 , batch size =  32  convergence time =  13.136136531829834
ADAGRAD: run no. =  5 , batch size =  32 , test loss =  0.036528825759887695 , test accuracy =  0.9876000285148621
###### Running part 2: ADAM with batch size  32  ######
Epoch:  1 , loss =  0.040677640587091446 , accuracy =  0.9872333407402039
Epoch:  2 , loss =  0.04078259319067001 , accuracy =  0.9871333241462708
Epoch:  3 , loss =  0.03884994238615036 , accuracy =  0.9880666732788086
Epoch:  4 , loss =  0.04011962190270424 , accuracy =  0.9877166748046875
Epoch:  5 , loss =  0.04229394346475601 , accuracy =  0.9866666793823242
Epoch:  6 , loss =  0.039797160774469376 , accuracy =  0.9879833459854126
ADAM: run no. =  5 , batch size =  32  convergence time =  19.7932448387146
ADAM: run no. =  5 , batch size =  32 , test loss =  0.03525719419121742 , test accuracy =  0.9908000230789185
###### Running part 2: SGD with batch size  64  ######
Epoch:  1 , loss =  0.04312600567936897 , accuracy =  0.9857833385467529
Epoch:  2 , loss =  0.04070934280753136 , accuracy =  0.9866999983787537
Epoch:  3 , loss =  0.040063709020614624 , accuracy =  0.9868500232696533
Epoch:  4 , loss =  0.04216215759515762 , accuracy =  0.9865833520889282
Epoch:  5 , loss =  0.04004201665520668 , accuracy =  0.9865666627883911
Epoch:  6 , loss =  0.04185406491160393 , accuracy =  0.9862666726112366
Epoch:  7 , loss =  0.03981490805745125 , accuracy =  0.9868000149726868
SGD: run no. =  5 , batch size =  64  convergence time =  15.587158441543579
SGD: run no. =  5 , batch size =  64 , test loss =  0.026323867961764336 , test accuracy =  0.9909999966621399
###### Running part 2: ADAGRAD with batch size  64  ######
Epoch:  1 , loss =  0.061256106942892075 , accuracy =  0.9799166917800903
Epoch:  2 , loss =  0.06192214787006378 , accuracy =  0.9798666834831238
Epoch:  3 , loss =  0.062003109604120255 , accuracy =  0.9810000061988831
Epoch:  4 , loss =  0.06263242661952972 , accuracy =  0.98048335313797
ADAGRAD: run no. =  5 , batch size =  64  convergence time =  9.124576091766357
ADAGRAD: run no. =  5 , batch size =  64 , test loss =  0.03671380877494812 , test accuracy =  0.9886999726295471
###### Running part 2: ADAM with batch size  64  ######
Epoch:  1 , loss =  0.03833690658211708 , accuracy =  0.9879166483879089
Epoch:  2 , loss =  0.03611278906464577 , accuracy =  0.9885500073432922
Epoch:  3 , loss =  0.03506778925657272 , accuracy =  0.9883666634559631
Epoch:  4 , loss =  0.03642123192548752 , accuracy =  0.9880666732788086
Epoch:  5 , loss =  0.03613883629441261 , accuracy =  0.9880833625793457
Epoch:  6 , loss =  0.037119779735803604 , accuracy =  0.9878833293914795
ADAM: run no. =  5 , batch size =  64  convergence time =  13.95463490486145
ADAM: run no. =  5 , batch size =  64 , test loss =  0.03984054923057556 , test accuracy =  0.989300012588501
###### Running part 2: SGD with batch size  96  ######
Epoch:  1 , loss =  0.037117183208465576 , accuracy =  0.9876333475112915
Epoch:  2 , loss =  0.03938376531004906 , accuracy =  0.9870166778564453
Epoch:  3 , loss =  0.03678227588534355 , accuracy =  0.9873666763305664
Epoch:  4 , loss =  0.03897600620985031 , accuracy =  0.9868500232696533
Epoch:  5 , loss =  0.039935678243637085 , accuracy =  0.9868999719619751
Epoch:  6 , loss =  0.0375669002532959 , accuracy =  0.9874333143234253
SGD: run no. =  5 , batch size =  96  convergence time =  9.592681646347046
SGD: run no. =  5 , batch size =  96 , test loss =  0.027037885040044785 , test accuracy =  0.9907000064849854
###### Running part 2: ADAGRAD with batch size  96  ######
Epoch:  1 , loss =  0.0595085471868515 , accuracy =  0.9801499843597412
Epoch:  2 , loss =  0.058849118649959564 , accuracy =  0.98089998960495
Epoch:  3 , loss =  0.060620855540037155 , accuracy =  0.981083333492279
Epoch:  4 , loss =  0.0595930851995945 , accuracy =  0.9808333516120911
Epoch:  5 , loss =  0.05871094390749931 , accuracy =  0.980983316898346
Epoch:  6 , loss =  0.058317769318819046 , accuracy =  0.9816166758537292
ADAGRAD: run no. =  5 , batch size =  96  convergence time =  9.814542293548584
ADAGRAD: run no. =  5 , batch size =  96 , test loss =  0.03661126643419266 , test accuracy =  0.9878000020980835
###### Running part 2: ADAM with batch size  96  ######
Epoch:  1 , loss =  0.03402797132730484 , accuracy =  0.989300012588501
Epoch:  2 , loss =  0.03395908698439598 , accuracy =  0.9888166785240173
Epoch:  3 , loss =  0.034709591418504715 , accuracy =  0.9885166883468628
Epoch:  4 , loss =  0.036151085048913956 , accuracy =  0.98826664686203
Epoch:  5 , loss =  0.0332740880548954 , accuracy =  0.9897500276565552
Epoch:  6 , loss =  0.03485222905874252 , accuracy =  0.9893500208854675
Epoch:  7 , loss =  0.033773500472307205 , accuracy =  0.9894999861717224
Epoch:  8 , loss =  0.03403737023472786 , accuracy =  0.9892333149909973
ADAM: run no. =  5 , batch size =  96  convergence time =  13.222237348556519
ADAM: run no. =  5 , batch size =  96 , test loss =  0.03951378911733627 , test accuracy =  0.9902999997138977
###### Running part 2: SGD with batch size  128  ######
Epoch:  1 , loss =  0.03812893480062485 , accuracy =  0.9872999787330627
Epoch:  2 , loss =  0.039313822984695435 , accuracy =  0.9873833060264587
Epoch:  3 , loss =  0.039288848638534546 , accuracy =  0.9876166582107544
Epoch:  4 , loss =  0.03987797349691391 , accuracy =  0.9870166778564453
SGD: run no. =  5 , batch size =  128  convergence time =  5.171683073043823
SGD: run no. =  5 , batch size =  128 , test loss =  0.026792675256729126 , test accuracy =  0.9912999868392944
###### Running part 2: ADAGRAD with batch size  128  ######
Epoch:  1 , loss =  0.06224711611866951 , accuracy =  0.9802500009536743
Epoch:  2 , loss =  0.06011192500591278 , accuracy =  0.981083333492279
Epoch:  3 , loss =  0.059815872460603714 , accuracy =  0.981166660785675
Epoch:  4 , loss =  0.05828293412923813 , accuracy =  0.9823333621025085
Epoch:  5 , loss =  0.060680218040943146 , accuracy =  0.9810333251953125
Epoch:  6 , loss =  0.058247048407793045 , accuracy =  0.9807500243186951
Epoch:  7 , loss =  0.058605607599020004 , accuracy =  0.9814666509628296
Epoch:  8 , loss =  0.05709349736571312 , accuracy =  0.9815000295639038
Epoch:  9 , loss =  0.05904700607061386 , accuracy =  0.9816333055496216
Epoch:  10 , loss =  0.05943404510617256 , accuracy =  0.9813166856765747
Epoch:  11 , loss =  0.059122998267412186 , accuracy =  0.9811833500862122
ADAGRAD: run no. =  5 , batch size =  128  convergence time =  14.426962614059448
ADAGRAD: run no. =  5 , batch size =  128 , test loss =  0.03707059100270271 , test accuracy =  0.9879000186920166
###### Running part 2: ADAM with batch size  128  ######
Epoch:  1 , loss =  0.03373037651181221 , accuracy =  0.9888333082199097
Epoch:  2 , loss =  0.03494015708565712 , accuracy =  0.9889166951179504
Epoch:  3 , loss =  0.03395450487732887 , accuracy =  0.9890000224113464
Epoch:  4 , loss =  0.03356734663248062 , accuracy =  0.989799976348877
Epoch:  5 , loss =  0.03227191045880318 , accuracy =  0.9901000261306763
Epoch:  6 , loss =  0.03337225690484047 , accuracy =  0.9891666769981384
Epoch:  7 , loss =  0.03373754024505615 , accuracy =  0.9892333149909973
Epoch:  8 , loss =  0.03369862958788872 , accuracy =  0.9895333051681519
ADAM: run no. =  5 , batch size =  128  convergence time =  10.571191310882568
ADAM: run no. =  5 , batch size =  128 , test loss =  0.035031240433454514 , test accuracy =  0.9901000261306763
###### RUN NUMBER  6  ######
###### Running part 2: SGD with batch size  32  ######
Epoch:  1 , loss =  0.0421210415661335 , accuracy =  0.9862666726112366
Epoch:  2 , loss =  0.042119987308979034 , accuracy =  0.9864833354949951
Epoch:  3 , loss =  0.0421527698636055 , accuracy =  0.9858999848365784
Epoch:  4 , loss =  0.041015878319740295 , accuracy =  0.9862666726112366
Epoch:  5 , loss =  0.04363156110048294 , accuracy =  0.98580002784729
Epoch:  6 , loss =  0.041715189814567566 , accuracy =  0.9865666627883911
Epoch:  7 , loss =  0.041286736726760864 , accuracy =  0.9870166778564453
SGD: run no. =  6 , batch size =  32  convergence time =  22.05966091156006
SGD: run no. =  6 , batch size =  32 , test loss =  0.028446398675441742 , test accuracy =  0.9909999966621399
###### Running part 2: ADAGRAD with batch size  32  ######
Epoch:  1 , loss =  0.057033032178878784 , accuracy =  0.9818166494369507
Epoch:  2 , loss =  0.06211472675204277 , accuracy =  0.9801166653633118
Epoch:  3 , loss =  0.06307164579629898 , accuracy =  0.9801166653633118
Epoch:  4 , loss =  0.059498149901628494 , accuracy =  0.9814333319664001
ADAGRAD: run no. =  6 , batch size =  32  convergence time =  13.049041748046875
ADAGRAD: run no. =  6 , batch size =  32 , test loss =  0.03669094294309616 , test accuracy =  0.9876000285148621
###### Running part 2: ADAM with batch size  32  ######
Epoch:  1 , loss =  0.03943140059709549 , accuracy =  0.9872666597366333
Epoch:  2 , loss =  0.03820541873574257 , accuracy =  0.9876166582107544
Epoch:  3 , loss =  0.04098252207040787 , accuracy =  0.9876499772071838
Epoch:  4 , loss =  0.04208541661500931 , accuracy =  0.9869999885559082
Epoch:  5 , loss =  0.039577070623636246 , accuracy =  0.9875166416168213
ADAM: run no. =  6 , batch size =  32  convergence time =  16.343416452407837
ADAM: run no. =  6 , batch size =  32 , test loss =  0.039342716336250305 , test accuracy =  0.9894999861717224
###### Running part 2: SGD with batch size  64  ######
Epoch:  1 , loss =  0.038701675832271576 , accuracy =  0.9872666597366333
Epoch:  2 , loss =  0.038784418255090714 , accuracy =  0.9872000217437744
Epoch:  3 , loss =  0.037681810557842255 , accuracy =  0.9875666499137878
Epoch:  4 , loss =  0.03783268481492996 , accuracy =  0.9871000051498413
Epoch:  5 , loss =  0.038925204426050186 , accuracy =  0.9873666763305664
Epoch:  6 , loss =  0.03735196217894554 , accuracy =  0.9877166748046875
Epoch:  7 , loss =  0.03833099827170372 , accuracy =  0.9875166416168213
Epoch:  8 , loss =  0.03773757442831993 , accuracy =  0.9876833558082581
Epoch:  9 , loss =  0.036756958812475204 , accuracy =  0.988349974155426
Epoch:  10 , loss =  0.038926027715206146 , accuracy =  0.9874833226203918
Epoch:  11 , loss =  0.03681032359600067 , accuracy =  0.9879166483879089
Epoch:  12 , loss =  0.038456764072179794 , accuracy =  0.9873999953269958
SGD: run no. =  6 , batch size =  64  convergence time =  26.387574672698975
SGD: run no. =  6 , batch size =  64 , test loss =  0.02718387171626091 , test accuracy =  0.9909999966621399
###### Running part 2: ADAGRAD with batch size  64  ######
Epoch:  1 , loss =  0.06046806648373604 , accuracy =  0.98089998960495
Epoch:  2 , loss =  0.06094752252101898 , accuracy =  0.9803833365440369
Epoch:  3 , loss =  0.05912952870130539 , accuracy =  0.980983316898346
Epoch:  4 , loss =  0.05836371332406998 , accuracy =  0.9815000295639038
Epoch:  5 , loss =  0.06066190078854561 , accuracy =  0.9813500046730042
Epoch:  6 , loss =  0.05991923436522484 , accuracy =  0.9806833267211914
Epoch:  7 , loss =  0.059746067970991135 , accuracy =  0.9809333086013794
ADAGRAD: run no. =  6 , batch size =  64  convergence time =  16.071216583251953
ADAGRAD: run no. =  6 , batch size =  64 , test loss =  0.03634876012802124 , test accuracy =  0.9886000156402588
###### Running part 2: ADAM with batch size  64  ######
Epoch:  1 , loss =  0.03823896497488022 , accuracy =  0.9878000020980835
Epoch:  2 , loss =  0.03746594488620758 , accuracy =  0.98826664686203
Epoch:  3 , loss =  0.035087063908576965 , accuracy =  0.9892833232879639
Epoch:  4 , loss =  0.03520580381155014 , accuracy =  0.9888499975204468
Epoch:  5 , loss =  0.034722913056612015 , accuracy =  0.9884333610534668
Epoch:  6 , loss =  0.034735217690467834 , accuracy =  0.9884833097457886
Epoch:  7 , loss =  0.037001144140958786 , accuracy =  0.9883000254631042
Epoch:  8 , loss =  0.033770665526390076 , accuracy =  0.9889000058174133
Epoch:  9 , loss =  0.036436472088098526 , accuracy =  0.9886000156402588
Epoch:  10 , loss =  0.03454044461250305 , accuracy =  0.9890499711036682
Epoch:  11 , loss =  0.033824872225522995 , accuracy =  0.9891166687011719
ADAM: run no. =  6 , batch size =  64  convergence time =  26.048827648162842
ADAM: run no. =  6 , batch size =  64 , test loss =  0.034768134355545044 , test accuracy =  0.9904999732971191
###### Running part 2: SGD with batch size  96  ######
Epoch:  1 , loss =  0.0382273867726326 , accuracy =  0.9877833127975464
Epoch:  2 , loss =  0.036156609654426575 , accuracy =  0.9877833127975464
Epoch:  3 , loss =  0.0362996980547905 , accuracy =  0.9880833625793457
Epoch:  4 , loss =  0.03771815076470375 , accuracy =  0.9872499704360962
Epoch:  5 , loss =  0.037579622119665146 , accuracy =  0.988016664981842
SGD: run no. =  6 , batch size =  96  convergence time =  7.948148965835571
SGD: run no. =  6 , batch size =  96 , test loss =  0.026583947241306305 , test accuracy =  0.9912999868392944
###### Running part 2: ADAGRAD with batch size  96  ######
Epoch:  1 , loss =  0.0595233254134655 , accuracy =  0.9809666872024536
Epoch:  2 , loss =  0.05908086895942688 , accuracy =  0.9819166660308838
Epoch:  3 , loss =  0.05863499641418457 , accuracy =  0.9809666872024536
Epoch:  4 , loss =  0.057873792946338654 , accuracy =  0.9819333553314209
ADAGRAD: run no. =  6 , batch size =  96  convergence time =  6.635963439941406
ADAGRAD: run no. =  6 , batch size =  96 , test loss =  0.03737388923764229 , test accuracy =  0.9879000186920166
###### Running part 2: ADAM with batch size  96  ######
Epoch:  1 , loss =  0.03344787657260895 , accuracy =  0.9889666438102722
Epoch:  2 , loss =  0.03185735270380974 , accuracy =  0.9896833300590515
Epoch:  3 , loss =  0.03312133252620697 , accuracy =  0.9894333481788635
Epoch:  4 , loss =  0.03423150256276131 , accuracy =  0.989216685295105
Epoch:  5 , loss =  0.03270498663187027 , accuracy =  0.9898999929428101
ADAM: run no. =  6 , batch size =  96  convergence time =  8.224731683731079
ADAM: run no. =  6 , batch size =  96 , test loss =  0.036765340715646744 , test accuracy =  0.9904000163078308
###### Running part 2: SGD with batch size  128  ######
Epoch:  1 , loss =  0.03565152361989021 , accuracy =  0.988183319568634
Epoch:  2 , loss =  0.03712718188762665 , accuracy =  0.987933337688446
Epoch:  3 , loss =  0.03615644574165344 , accuracy =  0.9879666566848755
Epoch:  4 , loss =  0.03637020289897919 , accuracy =  0.987666666507721
SGD: run no. =  6 , batch size =  128  convergence time =  5.1337573528289795
SGD: run no. =  6 , batch size =  128 , test loss =  0.026911752298474312 , test accuracy =  0.991100013256073
###### Running part 2: ADAGRAD with batch size  128  ######
Epoch:  1 , loss =  0.05647166818380356 , accuracy =  0.9817833304405212
Epoch:  2 , loss =  0.059001535177230835 , accuracy =  0.9813166856765747
Epoch:  3 , loss =  0.05747506394982338 , accuracy =  0.9813666939735413
Epoch:  4 , loss =  0.058230482041835785 , accuracy =  0.9818333387374878
ADAGRAD: run no. =  6 , batch size =  128  convergence time =  5.2083094120025635
ADAGRAD: run no. =  6 , batch size =  128 , test loss =  0.0370941236615181 , test accuracy =  0.988099992275238
###### Running part 2: ADAM with batch size  128  ######
Epoch:  1 , loss =  0.031026050448417664 , accuracy =  0.9900833368301392
Epoch:  2 , loss =  0.03048359975218773 , accuracy =  0.9896000027656555
Epoch:  3 , loss =  0.03034643642604351 , accuracy =  0.9904833436012268
Epoch:  4 , loss =  0.031507909297943115 , accuracy =  0.9900333285331726
Epoch:  5 , loss =  0.03166940063238144 , accuracy =  0.9898499846458435
Epoch:  6 , loss =  0.033506110310554504 , accuracy =  0.9892333149909973
ADAM: run no. =  6 , batch size =  128  convergence time =  7.915226459503174
ADAM: run no. =  6 , batch size =  128 , test loss =  0.03603826090693474 , test accuracy =  0.9908000230789185
###### RUN NUMBER  7  ######
###### Running part 2: SGD with batch size  32  ######
Epoch:  1 , loss =  0.038430072367191315 , accuracy =  0.9874500036239624
Epoch:  2 , loss =  0.03888554871082306 , accuracy =  0.986549973487854
Epoch:  3 , loss =  0.03975920006632805 , accuracy =  0.9871166944503784
Epoch:  4 , loss =  0.039854779839515686 , accuracy =  0.9868166446685791
SGD: run no. =  7 , batch size =  32  convergence time =  12.37460970878601
SGD: run no. =  7 , batch size =  32 , test loss =  0.02761082723736763 , test accuracy =  0.9911999702453613
###### Running part 2: ADAGRAD with batch size  32  ######
Epoch:  1 , loss =  0.06020994856953621 , accuracy =  0.980566680431366
Epoch:  2 , loss =  0.060028765350580215 , accuracy =  0.9806333184242249
Epoch:  3 , loss =  0.059064775705337524 , accuracy =  0.98048335313797
Epoch:  4 , loss =  0.059362705796957016 , accuracy =  0.9814500212669373
Epoch:  5 , loss =  0.05824359878897667 , accuracy =  0.9808333516120911
ADAGRAD: run no. =  7 , batch size =  32  convergence time =  16.046496868133545
ADAGRAD: run no. =  7 , batch size =  32 , test loss =  0.036718953400850296 , test accuracy =  0.9884999990463257
###### Running part 2: ADAM with batch size  32  ######
Epoch:  1 , loss =  0.03938187286257744 , accuracy =  0.9877333045005798
Epoch:  2 , loss =  0.03746875002980232 , accuracy =  0.9883166551589966
Epoch:  3 , loss =  0.03642166778445244 , accuracy =  0.9882333278656006
Epoch:  4 , loss =  0.03884105756878853 , accuracy =  0.9875666499137878
Epoch:  5 , loss =  0.037888966500759125 , accuracy =  0.9875333309173584
Epoch:  6 , loss =  0.040566056966781616 , accuracy =  0.9876000285148621
ADAM: run no. =  7 , batch size =  32  convergence time =  19.427106857299805
ADAM: run no. =  7 , batch size =  32 , test loss =  0.043050508946180344 , test accuracy =  0.9896000027656555
###### Running part 2: SGD with batch size  64  ######
Epoch:  1 , loss =  0.03703930228948593 , accuracy =  0.9874833226203918
Epoch:  2 , loss =  0.038386955857276917 , accuracy =  0.9875666499137878
Epoch:  3 , loss =  0.03749990090727806 , accuracy =  0.9871833324432373
Epoch:  4 , loss =  0.03734824061393738 , accuracy =  0.9879000186920166
SGD: run no. =  7 , batch size =  64  convergence time =  8.825194358825684
SGD: run no. =  7 , batch size =  64 , test loss =  0.027107147499918938 , test accuracy =  0.9912999868392944
###### Running part 2: ADAGRAD with batch size  64  ######
Epoch:  1 , loss =  0.05887272581458092 , accuracy =  0.98089998960495
Epoch:  2 , loss =  0.05730143561959267 , accuracy =  0.9817166924476624
Epoch:  3 , loss =  0.06015283986926079 , accuracy =  0.9811999797821045
Epoch:  4 , loss =  0.05607683211565018 , accuracy =  0.9822166562080383
Epoch:  5 , loss =  0.05765639990568161 , accuracy =  0.9814500212669373
Epoch:  6 , loss =  0.056580811738967896 , accuracy =  0.9817000031471252
Epoch:  7 , loss =  0.05724235251545906 , accuracy =  0.9815999865531921
ADAGRAD: run no. =  7 , batch size =  64  convergence time =  15.790525674819946
ADAGRAD: run no. =  7 , batch size =  64 , test loss =  0.03834765776991844 , test accuracy =  0.9879999756813049
###### Running part 2: ADAM with batch size  64  ######
Epoch:  1 , loss =  0.03654392808675766 , accuracy =  0.9884833097457886
Epoch:  2 , loss =  0.03389175981283188 , accuracy =  0.989383339881897
Epoch:  3 , loss =  0.03555896878242493 , accuracy =  0.9886000156402588
Epoch:  4 , loss =  0.037866491824388504 , accuracy =  0.988349974155426
Epoch:  5 , loss =  0.034721739590168 , accuracy =  0.9892500042915344
ADAM: run no. =  7 , batch size =  64  convergence time =  11.416146755218506
ADAM: run no. =  7 , batch size =  64 , test loss =  0.03508879244327545 , test accuracy =  0.9908999800682068
###### Running part 2: SGD with batch size  96  ######
Epoch:  1 , loss =  0.036128487437963486 , accuracy =  0.9883999824523926
Epoch:  2 , loss =  0.03547481819987297 , accuracy =  0.9883833527565002
Epoch:  3 , loss =  0.037775520235300064 , accuracy =  0.9876833558082581
Epoch:  4 , loss =  0.03620224446058273 , accuracy =  0.9876333475112915
Epoch:  5 , loss =  0.03534126281738281 , accuracy =  0.9885500073432922
Epoch:  6 , loss =  0.036496616899967194 , accuracy =  0.9881166815757751
Epoch:  7 , loss =  0.03838905319571495 , accuracy =  0.9868833422660828
Epoch:  8 , loss =  0.03671065717935562 , accuracy =  0.988016664981842
SGD: run no. =  7 , batch size =  96  convergence time =  12.731058597564697
SGD: run no. =  7 , batch size =  96 , test loss =  0.026660671457648277 , test accuracy =  0.9911999702453613
###### Running part 2: ADAGRAD with batch size  96  ######
Epoch:  1 , loss =  0.05729671195149422 , accuracy =  0.9821166396141052
Epoch:  2 , loss =  0.05756593123078346 , accuracy =  0.9818166494369507
Epoch:  3 , loss =  0.055972982197999954 , accuracy =  0.9823499917984009
Epoch:  4 , loss =  0.05810686573386192 , accuracy =  0.9819166660308838
Epoch:  5 , loss =  0.05546132102608681 , accuracy =  0.9821666479110718
Epoch:  6 , loss =  0.056384019553661346 , accuracy =  0.9813500046730042
Epoch:  7 , loss =  0.05854625254869461 , accuracy =  0.9815499782562256
Epoch:  8 , loss =  0.05461229383945465 , accuracy =  0.982200026512146
Epoch:  9 , loss =  0.057328809052705765 , accuracy =  0.981166660785675
Epoch:  10 , loss =  0.05709778517484665 , accuracy =  0.9812999963760376
Epoch:  11 , loss =  0.056991346180438995 , accuracy =  0.9816333055496216
ADAGRAD: run no. =  7 , batch size =  96  convergence time =  17.75647759437561
ADAGRAD: run no. =  7 , batch size =  96 , test loss =  0.036854688078165054 , test accuracy =  0.9882000088691711
###### Running part 2: ADAM with batch size  96  ######
Epoch:  1 , loss =  0.03448481857776642 , accuracy =  0.9890000224113464
Epoch:  2 , loss =  0.032198913395404816 , accuracy =  0.9896833300590515
Epoch:  3 , loss =  0.03364798426628113 , accuracy =  0.9890166521072388
Epoch:  4 , loss =  0.03275348246097565 , accuracy =  0.9896000027656555
Epoch:  5 , loss =  0.03245172277092934 , accuracy =  0.9895666837692261
ADAM: run no. =  7 , batch size =  96  convergence time =  8.223241329193115
ADAM: run no. =  7 , batch size =  96 , test loss =  0.0373883955180645 , test accuracy =  0.9907000064849854
###### Running part 2: SGD with batch size  128  ######
Epoch:  1 , loss =  0.03563462570309639 , accuracy =  0.98826664686203
Epoch:  2 , loss =  0.0355471596121788 , accuracy =  0.9878000020980835
Epoch:  3 , loss =  0.03565460443496704 , accuracy =  0.9886833429336548
Epoch:  4 , loss =  0.034903451800346375 , accuracy =  0.9886166453361511
Epoch:  5 , loss =  0.03642652556300163 , accuracy =  0.987766683101654
Epoch:  6 , loss =  0.03479308634996414 , accuracy =  0.9879833459854126
SGD: run no. =  7 , batch size =  128  convergence time =  7.716990947723389
SGD: run no. =  7 , batch size =  128 , test loss =  0.02685508504509926 , test accuracy =  0.991100013256073
###### Running part 2: ADAGRAD with batch size  128  ######
Epoch:  1 , loss =  0.057666752487421036 , accuracy =  0.981416642665863
Epoch:  2 , loss =  0.05821925401687622 , accuracy =  0.9816333055496216
Epoch:  3 , loss =  0.05698937177658081 , accuracy =  0.9817666411399841
Epoch:  4 , loss =  0.05811244621872902 , accuracy =  0.9815499782562256
Epoch:  5 , loss =  0.05523066967725754 , accuracy =  0.9818500280380249
Epoch:  6 , loss =  0.060067467391490936 , accuracy =  0.9814833402633667
Epoch:  7 , loss =  0.055616989731788635 , accuracy =  0.9821166396141052
Epoch:  8 , loss =  0.057110745459795 , accuracy =  0.9819166660308838
ADAGRAD: run no. =  7 , batch size =  128  convergence time =  10.371409177780151
ADAGRAD: run no. =  7 , batch size =  128 , test loss =  0.037235092371702194 , test accuracy =  0.988099992275238
###### Running part 2: ADAM with batch size  128  ######
Epoch:  1 , loss =  0.03286346048116684 , accuracy =  0.9898499846458435
Epoch:  2 , loss =  0.033941175788640976 , accuracy =  0.9894166588783264
Epoch:  3 , loss =  0.032730672508478165 , accuracy =  0.9896500110626221
Epoch:  4 , loss =  0.03177323564887047 , accuracy =  0.9902499914169312
Epoch:  5 , loss =  0.031138325110077858 , accuracy =  0.990149974822998
ADAM: run no. =  7 , batch size =  128  convergence time =  6.5723114013671875
ADAM: run no. =  7 , batch size =  128 , test loss =  0.03675324097275734 , test accuracy =  0.9909999966621399
###### RUN NUMBER  8  ######
###### Running part 2: SGD with batch size  32  ######
Epoch:  1 , loss =  0.03861240670084953 , accuracy =  0.9874333143234253
Epoch:  2 , loss =  0.04007424786686897 , accuracy =  0.9866666793823242
Epoch:  3 , loss =  0.04094619303941727 , accuracy =  0.9866999983787537
Epoch:  4 , loss =  0.039931368082761765 , accuracy =  0.9872333407402039
SGD: run no. =  8 , batch size =  32  convergence time =  12.410417079925537
SGD: run no. =  8 , batch size =  32 , test loss =  0.027899669483304024 , test accuracy =  0.9909999966621399
###### Running part 2: ADAGRAD with batch size  32  ######
Epoch:  1 , loss =  0.06053848937153816 , accuracy =  0.9797833561897278
Epoch:  2 , loss =  0.057615987956523895 , accuracy =  0.9804333448410034
Epoch:  3 , loss =  0.05983050912618637 , accuracy =  0.9810333251953125
Epoch:  4 , loss =  0.05767354369163513 , accuracy =  0.9815166592597961
Epoch:  5 , loss =  0.05942139774560928 , accuracy =  0.980983316898346
ADAGRAD: run no. =  8 , batch size =  32  convergence time =  16.066494703292847
ADAGRAD: run no. =  8 , batch size =  32 , test loss =  0.0385698638856411 , test accuracy =  0.988099992275238
###### Running part 2: ADAM with batch size  32  ######
Epoch:  1 , loss =  0.0398651659488678 , accuracy =  0.9877833127975464
Epoch:  2 , loss =  0.039146773517131805 , accuracy =  0.9882166385650635
Epoch:  3 , loss =  0.039174553006887436 , accuracy =  0.9871000051498413
Epoch:  4 , loss =  0.040252260863780975 , accuracy =  0.9881166815757751
Epoch:  5 , loss =  0.037473924458026886 , accuracy =  0.9883333444595337
Epoch:  6 , loss =  0.04102388024330139 , accuracy =  0.9871666431427002
